YAT -240
HJJ 480
BCA -240
TAK 540
KNW -480
NEV -240
HRI 330
YNS -240
OHE 480
VVC -300
KSL 180
DGE 600
ROA -240
CFR 120
PAZ -300
PSU 480
RNB 120
MIS 600
YXC -360
SUL 300
EGC 120
TEE 60
PEU -360
NOS 180
YGR -180
RRS 120
CAE -240
BZV 60
UMD -120
MTJ -360
YCO -360
UBJ 540
URC 480
JGO -120
NBX 540
AGF 120
HBA 600
GFF 600
TPQ -360
ARD 480
JAX -240
RUA 180
RCB 120
KMN 120
BJZ 120
SSE 330
LJG 480
DIG 480
ZWI 120
EEK -480
RGA -180
KEK -480
AZN 300
JXN -240
NVT -180
TLY 660
OMO 120
VAW 120
RIS 540
STN 60
AOK 180
ZGN 480
ARU -180
SKO 60
EBU 120
URY 180
TIF 180
LLI 180
LYB -300
ULZ 480
THN 120
SHJ 240
CCN 270
ZBR 270
MUR 480
OZC 480
YDA -420
HNH -480
OAL -240
UNK -480
CIF 480
HSV -300
KWK -480
DAY -240
SSR 660
BMD 180
SLC -360
BHD 60
VNX 120
IKI 540
GNA 180
SWO -300
MZL -300
YGX -300
ZCO -240
CUK -360
SLV 330
SYQ -360
YFT 480
NHV -570
YQD -300
YCD -420
PZI 480
SOY 60
BFM -300
PVE -300
UFA 360
SGF -300
MRE 180
PHL -240
MAK 180
EGN 180
KJA 480
MDU 600
VIJ -240
YSG -360
KAL -480
AYQ 570
ANS -300
URE 180
ZEM -240
HLD 480
ARW 180
OTZ -480
YVP -240
MOC -180
AUK -480
BZE -360
NQU -300
RRG 240
AWB 600
CYS -360
ACV -420
TCZ 480
CFC -180
TMJ 300
CAY -180
HGL 120
OWB -300
PHF -240
NAL 240
TIZ 600
EWD -480
GLH -300
FUT 720
ZGD 480
NLD -300
VLV -270
KSC 120
YNC -240
LWN 240
PNH 420
YAC -300
BOH 60
HUI 420
TIQ 600
SYX 480
TMI 345
TBO 180
SYM 480
TET 120
RBR -240
LPB -240
SCF -420
SRJ -240
ATC -240
FKQ 540
SUR -240
KLN -480
SLH 660
SVO 180
HDF 120
ITM 540
PUF 120
BND 270
BEB 60
IIL 270
BHY 480
PIK 60
TKU 180
ACA -300
VKO 180
MPH 480
INZ 60
KKB -480
XCM -240
PIP -480
CDV -480
BXR 270
SCM -480
BOG -300
DRT -300
KDL 180
YMU -240
YXH -360
BYM -240
LMT -420
AKU 480
YUM -420
MMJ 540
CEE 240
TIP 120
BAY 180
TWF -360
KMQ 540
PMA 180
PXM -300
TRC -300
LUD 60
FDE 120
GFN 600
KIM 120
MKW 540
YAY -150
GSM 270
ABT 180
NYK 180
MKC -300
SRV -480
JDZ 480
TTQ -360
CUQ 600
RTW 240
ORN 60
LKO 330
LOO 60
EVE 120
BRR 60
TAL -480
SBN -240
HCR -480
MSL -300
FRS -360
YQG -240
TUW -300
TAE 540
SSJ 120
OER 120
SOU 60
TYN 480
CGO 480
GPS -360
GAU 330
MAJ 720
RJA 330
JAI 330
ZKE -240
KEP 345
YRF -180
AJA 120
TOE 60
HHH -240
ZAG 120
POP -240
YQM -180
GYD 300
ESD -420
ACE 60
PWM -240
PUK -600
CIC -420
IAO 480
ANE 120
PKR 345
IDA -360
URS 240
YUX -240
ISN -300
JBQ -240
KYP 390
RGI -600
TXL 120
HMV 120
KSF 120
TVU 720
LEN 120
LMN 480
WUZ 480
DJE 60
USU 480
KTL 180
ATH 180
MCV 570
KDU 300
BCT -240
BWI -240
VAR 180
HUN 480
MGA -360
BZG 120
JED 180
YGW -240
GIC 600
GOH -120
YZV -240
GDX 720
OMS 420
AWZ 270
BON -240
YSK -240
MQL 600
RNP 720
NLO 60
PTJ 600
AHS -360
LUH 330
XUZ 480
RIG -180
KGT 480
AMA -300
WAW 120
LZY 480
THU -180
TKS 540
MSQ 180
PYJ 600
LRS 180
YFX -150
YCA -420
UUS 660
MHT -240
PNT -240
AES 120
CIU -240
YMH -150
MPI -300
IMT -300
UYL 180
SJO -360
MEY 345
TVY 390
BQN -240
SYR -240
PMC -240
LKB 720
KCF 300
XTG 600
PRC -420
LWS -420
AXN -300
CWC 180
DDG 480
KTN -480
AVN 120
MTT -300
ISK 330
MLE 300
ZFV -240
UTT 120
PMW -180
GMZ 60
YWP -240
CLM -420
GDT -240
YYZ -240
FAO 60
JKL 180
SBZ 180
HUY 60
DUQ -420
ROO -240
BVH -240
CCK 390
TSF 120
YGB -420
LVO 480
TXK -300
OPS -240
LEX -240
VIS -420
CVT 60
GLK 180
HTY 180
YNT 480
KIJ 540
SLL 240
TCR 330
MDW -300
BAQ -300
SHE 480
BJI -300
JUI 120
SHR -360
ERF 120
FIH 60
SVD -240
PKU 420
FMA -180
CJU 540
SCQ 120
SNE -60
SLP -300
LYX 60
ASW 120
AFL -240
LEH 120
TBT -240
GIZ 180
WMO -480
SAP -360
WWT -480
HAA 120
KNK -480
KUF 240
NTG 480
CIH 480
AIN -480
DWC 240
CEC -420
LTK 180
OSU -240
YUS 480
MSN -300
YIH 480
AGL 600
TCO -300
BFD -240
BHI -180
KRL 480
OPO 60
USN 540
YPB -420
OSS 360
LMY 600
GLR -240
SMR -300
KTG 420
MXX 120
FCO 120
MCT 240
KAA 120
WNR 600
ORY 120
VXO 120
DHM 330
LWE 480
KVB 120
SFA 60
YTS -240
ROK 600
HUU -300
BJF 120
SNS -420
LDY 60
GNV -240
GPI -300
LSI 60
MCE -420
BHQ 570
QSF 60
IWJ 540
CDW -240
CXB 360
UME 120
PMK 600
AER 240
YQK -300
TLJ -480
CTS 540
UKB 540
LTI 480
RDN 480
TEK -480
BVA 120
YMM -360
CZX 480
NHA 420
BPM 330
CRK 480
ZSJ -300
PHO -480
THQ 480
OKJ 540
ATM -180
TUR -180
ONG 600
MTV 660
MJD 300
CTU 480
MJU 540
CIP 120
SVP 60
SRZ -240
DOH 180
GSP -240
KWA 720
COK 330
RKD -240
HNL -600
CDB -480
NTX 420
CIA 120
TBU 780
HKK 720
AXM -300
SJW 480
RDV -480
TOL -240
ELG 60
WRE 720
MNB 60
BDO 420
ODS 180
MED 180
SLY 360
YLL -360
MSE 60
TGU -360
ADD 180
YMX -240
FSC 120
OST 120
BFQ -300
TRN 120
MRU 240
APW 780
MBT 480
JYV 180
OMC 480
PHW 120
OMR 180
ARC -480
YHB -360
JPR -240
SJT -300
LLA 120
ZAQ 300
GRX 120
ADK -540
CLL -300
PVA -300
KWF -480
WSN -480
OKA 540
HTN 480
YHH -420
URJ 360
RIW -360
ENU 60
FAT -420
YEK -300
YQC -240
NVI 300
VAN 180
TTJ 540
BTM -360
UAQ -180
SUA -240
UEL 120
PAS 180
LAK -360
ELF 180
RAS 270
MOT -300
SEB 120
KDM 300
YEG -360
BEL -180
AAE 60
SKG 180
PIR -300
MCK -300
RIX 180
MOL 120
MCY 600
KUN 180
ABI -300
JUJ -180
URG -180
HPB -480
IFP -420
RVK 120
LPQ 420
YIK -240
SMI 180
GEL -180
NTQ 540
MLI -300
HRL -300
BOB -600
YWM -150
NAO 480
YYG -180
KVX 240
KBR 480
MDL 390
PJB -420
RSU 540
FAV -600
CIW -240
HIJ 540
PPN -300
PVK 180
DEZ 180
ULB 660
ZWE 120
ITB -180
PJA 120
CPQ -180
LET -300
RBQ -240
EVV -300
RMQ 480
IKT 540
MPN -180
IBR 540
GNY 180
GDV -360
AHE -600
PLO 570
SJP -180
KHY 270
BEN 120
MGW -240
YBL -420
KLL -480
NOV 60
BTH 420
PAE -420
PPS 480
YQZ -420
MWF 660
SNA -420
IBE -300
RUE -300
GBE 120
HIN 540
YND -240
KKR -600
ABV 60
SIQ 420
GTR -300
ZWW 480
TAB -240
KZB -480
FLA -300
VAI 600
YKS 600
POS -240
YLW -420
ADU 270
PIE -240
HYS -300
MQT -240
YGG -420
SXM -240
CXI 840
CFE 120
DEA 300
YTE -240
RIL -360
TBW 240
ATZ 120
TLA -480
KWT -480
BHE 720
ABK 180
ACZ 270
MAH 120
FXE -240
YGN -420
ASE -360
AZA -420
GYE -300
PEI -300
CEN -420
KSM -480
MLS -360
NOB -360
YBB -360
YMT -240
PHS 420
LSA 600
TTB 120
YBP 480
TSR 180
YYQ -300
KZN 240
EBB 180
KHR 480
PFN -300
LGQ -300
GAN 300
ALH 480
STS -420
RMF 120
FKB 120
SXP -480
JEJ 720
HYG -480
YQF -360
PPQ 720
FBD 270
BZK 240
LNY -600
HVB 600
YPR -420
YSY -360
DNA 540
KRC 420
AXU 180
ZTB -240
LYH -240
HGN 420
NVK 120
SFL -60
GRB -300
KME 120
CHU -480
SZX 480
OGS -240
WRG -480
KOP 420
PZB 120
MZV 480
BBQ -240
DND 60
LRE 600
BUN -300
NKI -480
SDR 120
UCT 240
CIX -300
VAK -480
YQY -180
DBO 600
ZTA -600
SGO 600
KTT 180
DUJ -240
NCA -240
KUU 330
IVC 720
YAP 600
CLQ -300
TDD -240
JRO 180
IPH 480
ELC 570
TUI 180
JLN -300
KND 120
EAL 720
FSM -300
NOU 660
ORB 120
XNN 480
EBD 180
AZR 60
TXN 480
RCM 600
YKQ -240
ARK 180
USH -180
PNE -240
RUH 180
ZQW 120
KHD 270
WNH 480
GOQ 480
PNA 120
KLU 120
SSG 60
STP -300
DYR 720
BHB -240
GST -480
YVQ -360
JNN -120
VLL 120
BBN 480
PSP -420
MWH -420
ZKG -240
SHP 480
TCP 120
ZBL 600
SYY 60
RBV 660
YPC -360
VTE 420
YLQ -240
KGP 360
PSS -180
ASU -240
DCN 480
KEH -420
TKG 420
GLO 60
ASR 180
ONJ 540
IRG 600
YCB -360
WLH 660
SKK -480
FRW 120
HPH 420
BYC -240
MKR 480
TKN 540
RDG -240
XIY 480
TUO 720
ZZU 120
CCF 120
TDX 420
VAS 180
RSH -480
NCN -480
YYC -360
KUD 480
AKX 300
ECN 180
CPS -300
TGO 480
FOE -300
YIW 480
OGG -600
CNC 600
GKA 600
KOC 660
WRL -360
VDS 120
TGG 480
CMU 600
ASP 570
LDB -180
PDV 180
OND 60
APN -240
AKS 660
VVO 660
MVD -180
JJN 480
HNA 540
ELI -480
YOG -240
MAR -270
CIK -480
DIY 180
TNK -480
AHB 180
BHM -300
KAT 720
TBB 420
BWA 345
PES 240
LZU -240
CSX 480
YCY -240
CKG 480
MXM 180
LZO 480
OOM 600
BHV 300
NIB -480
SRE -240
PUW -420
MYD 180
SOJ 120
CHO -240
DMK 420
ROT 720
NZH 480
LAX -420
YFJ -360
BPN 480
CIJ -240
ASO 180
TUB -600
CRL 120
FLO -240
SIC 180
LGA -240
STM -240
FYU -480
YFO -300
LAL -240
WRY 60
YHD -300
MEQ 420
ZRJ -300
KIS 180
JUV -120
AKK -480
YZG -240
PEK 480
HGR -240
GTA 660
OPU 600
KKA -480
CPC -180
CHX -300
PSZ -240
LBL -300
MZR 270
MAB -180
RGS 120
PZE 60
LNJ 480
BMW 60
IRM 360
JCU 120
ALS -360
HJR 330
SIF 345
VOL 180
VXE -60
SJY 180
SNO 420
AZS -240
SCS 60
AMS 120
MUK -600
RUR -600
SKU 180
MKP -600
LYR 120
BUD 120
HND 540
CMA 600
DEF 270
BGW 180
OSD 120
BOC -300
SVC -360
YDF -150
SXV 330
YDP -180
INV 60
ZWY 480
CNS 600
MME 60
BDT 60
IPN -180
CEI 420
CTA 120
BPS -180
ILM -240
KCH 480
BOD 120
YZF -360
AAR 120
DJG 60
SJK -180
PUU -300
OSW 360
GLT 600
VNY -420
MDG 480
YLH -240
TLL 180
RUN 240
BUC 600
MTY -300
BBK 120
UGC 300
DEL 330
TOB 120
MAN 60
LUQ -180
LOK 180
ISB 300
MTR -300
HTI 600
MFE -300
PIO -300
LWT -360
IXB 330
ARI -240
DCF -240
LTU 330
YRR -420
IPA 660
CGQ 480
LRT 120
TAS 300
ALZ -480
DAM 180
NYU 390
YWJ -360
ZYY 480
JLR 330
MBD 120
KRN 120
MHP 180
BII 720
QOW 60
JER 60
SKP 120
PZU 180
OLJ 660
PBC -300
HCN 480
KUS -120
NLK 690
KLO 480
BRO -300
HUX -300
FKL -240
GIL 300
GVA 120
PFB -180
PPP 600
ZOS -240
PUM 480
KWG 180
AAT 480
FUJ 540
YVM -240
VAO 660
MYV -420
RCL 660
CNQ -180
HRG 120
VCL 420
DRW 570
TAI 180
JAC -360
YOC -420
DDC -300
ORV -480
MUH 120
ENW -300
LNE 660
TRW 720
KXK 660
CEB 480
JDF -180
RFD -300
UVE 660
KWZ 120
SDD 60
FUN 720
HLZ 720
KIV 180
CQD 270
BQK -240
ADB 180
OKC -300
LMP 120
MAM -300
LUR -480
ESR -240
DMM 180
PFQ 270
BKC -480
INC 480
MAF -300
FON -360
PRB -420
PVU -360
PML -480
ZHY 480
LHT 120
DGA -360
LEQ 60
MXZ 480
DEC -300
YRG -180
GGM 180
YFA -240
SVI -300
YXE -360
YXN -300
SZZ 120
ITO -600
GRQ 120
PED 120
GHA 60
YKM -420
LNB 660
GMA 60
LHW 480
CKH 720
KNG 540
TPS 120
KRT 180
PPV -480
KHV 660
FOA 60
BFL -420
SAL -360
DAD 420
VRB -240
DLZ 480
PEM -300
LAQ 120
BBA -240
CRI -240
HGA 180
BKG -300
FUK 540
EBJ 120
KYA 180
BNC 120
FDH 120
ANV -480
HOV 120
ABL -480
ATA -300
MKE -300
ABC 120
OSY 120
CWA -300
ERI -240
HEA 270
YET -360
LLF 480
HIR 660
NNM 240
BBU 180
NNT 420
BFN 120
IRK -300
MEB 600
PUJ -240
BEJ 480
SPC 60
JSH 180
TIV 120
SBY -240
LAI 120
AGU -300
KGC 570
ZLO -300
ZYL 360
HOF 180
TSE 360
APO -300
ART -240
YYE -420
ALA 360
SKD 300
BID -240
UKI -420
BRU 120
TUE -300
RIA -180
NIM 60
ZPB -300
KGX -480
WEI 600
KCA 480
TKK 600
YIO -240
SHY 180
JHS -120
MKM 480
YXJ -420
DOP 345
HSL -480
JIM 180
LRD -300
LLK 300
IGR -180
TLH -240
CCJ 330
PMR 720
GLV -480
WPM 600
DOV -240
YPE -360
PUS 540
AYP -300
AGX 330
NUL -480
ZAT 480
MOA -240
BVE 120
AXA -240
MJV 120
OHO 600
VPY 120
MCN -240
LGL 480
TRE 60
BDJ 480
CWB -180
HVD 480
YXT -420
PGU 270
LUV 540
GDE 180
EDI 60
YZR -240
TQL 360
TLS 120
BMV 420
YTG -420
AGH 120
IRA 660
YMF -420
ABD 270
BWN 480
BLE 120
CDG 120
ERS 60
YYJ -420
WRO 120
MLM -300
YXS -420
OCC -300
HET 480
MAO -240
EYP -300
TUG 480
LBR -240
TIM 540
LBA 60
EBA 120
OSR 120
BKM 480
PUY 120
GCI 60
EDR 600
ILF -300
CHM -300
TBN -300
TNJ 420
AAY 180
VLS 660
DAX 480
MJZ 600
BOI -360
KPB -480
BDP 345
UUA 240
PUB -360
CMW -240
LEC -180
ZIH -300
BKL -240
VCS 420
KSH 270
KPC -480
SDL 120
RME -240
GRR -240
HKB -480
BED -240
TID 60
MUX 300
SDG 270
ZFN -360
PAC -300
PVH -240
UTM -300
PEE 360
MCI -300
ADE 180
VKT 180
AKA 480
LBU 480
DZN 360
KGS 180
WIL 180
ILY 60
MII -180
YHU -240
DEB 120
IXA 330
ELY -420
MLO 180
CFS 600
HVN -240
BKK 420
DYG 480
WTK -480
CNY -360
NAH 480
GRV 240
GYL 480
MBJ -300
MCP -180
LEI 120
ERN -240
EEP 180
DJB 420
CUR -240
JXA 480
SHW 180
BIK 540
REN 360
VDZ -480
TAH 660
TAO 480
PDX -420
LBJ 480
ORL -240
BOO 120
GZT 180
AOC 120
FUG 480
MEM -300
WNP 480
DBA 300
ROC -240
LAO 480
BUW 480
IGG -480
CGP 360
OMA -300
DVL -300
DGO -300
UIN -300
JHG 480
OIA -180
YKA -420
PIZ -480
BPL 480
APA -360
ENH 480
BRA -180
OSM 180
OBN 60
IWD -300
TAM -300
CLJ 180
LWB -240
TRF 120
JGS 480
MGM -300
GBT 270
VOG 240
CFB -180
SOV -480
SDE -180
NIU -540
RHO 180
HAD 120
COS -360
KOZ -480
KKC 420
IAD -240
LYS 120
JQE -300
PKB -240
GAM -480
KZO 360
ACI 60
PWK -300
LPX 180
RTG 480
SJL -240
CUZ -300
MLH 120
GIG -180
YBK -300
WUH 480
GGT -240
NUP -480
KSO 180
VRN 120
HOM -480
YHG -150
HRO -300
MRY -420
JGN 480
NUE 120
DNH 480
LWK 60
KMV 390
AKJ 540
OUL 180
MVB 60
OUK 60
ZVK 420
YSB -240
SEU 180
HPN -240
TAC 480
AVL -240
MYR -240
RAH 180
KLW -480
FWA -240
KHI 300
NAN 720
TRI -240
KOE 480
TIW -420
AOS -480
FAY -240
CGY 480
CHT 765
CCM -180
YRA -360
CTG -300
OAK -420
SSA -180
PYC -300
CBR 600
LAN -240
CPO -240
DRO -360
RZE 120
RET 120
CXH -420
MMX 120
JMS -300
SKC 600
GPZ -300
CZE -270
AEP -180
WEH 480
SDV 180
YAX -300
VDA 180
CGK 420
IKO -480
MCW -300
ALB -240
TGD 120
ALM -360
TPU 345
BIS -300
EXI -480
YRC -240
JKG 120
TNN 480
WJU 540
XFZ -240
EYK 360
SAN -420
TMU -360
PSO -300
NSH 270
WUA 480
LCY 60
CVQ 480
VRY 120
HDN -360
ZUA 480
PXU 420
APK -600
YSH -240
IXC 330
RHI -300
ZLY 480
ELS 120
KNX 480
ZAH 270
MUE -600
DPO 600
CLD -420
LSP -270
PQS -480
TBG 600
EGM 660
OBU -480
XWC 120
TBP -300
MXP 120
GVR -180
JNS -120
RDB -480
WNA -480
LBC 120
RDZ 120
AAQ 240
HNS -480
LKY 180
KPN -480
MGF -180
MLN 120
ZMU 480
SUS -300
BJX -300
VNO 180
SON 660
UUD 540
SLN -300
LTO -360
RVN 180
CGR -240
AAN 240
LRH 120
PGX 120
LUG 120
AQJ 180
CFN 60
PRN 120
MEE 660
VST 120
BTV -240
GWD 300
CYX 720
UND 270
RIB -240
VLY 60
MLL -480
EWR -240
CYF -480
KWM 600
PLD -360
TGJ 660
MLG 540
ETH 180
AMQ 540
VRA -240
XCR 120
OGX 60
JKH 180
MMM 600
HOT -300
MAG 600
VOZ 240
EZS 180
NAV 180
BSA 180
MSY -300
LYP 300
YCU 480
JTR 180
UBA -180
SAW 180
HVG 120
ULG 480
LAE 600
BST 270
EGE -360
ATQ 330
RNO -420
KKE 720
YGK -240
GRK -300
